KNN,LDA,QDA,RF,SVC,Tree,Unweighted Logistic,Weighted Logistic
0.905711206897,0.906115301724,0.847790948276,0.791891163793,0.760775862069,0.896012931034,0.908674568966,0.648302801724
0.990794357832,0.990942835932,0.911210096511,0.843207126949,0.794654788419,0.974758723088,0.997327394209,0.657312546399
0.0740203193033,0.0769230769231,0.227866473149,0.290275761974,0.429608127721,0.126269956459,0.0420899854862,0.56023222061
